2018-07-25 20:31:21 parsl.dataflow.dflow:78 [INFO]  Parsl version: 0.6.1
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4906 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4906 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4906 launched with AppFuture: <AppFuture at 0x7f33235e65c0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4907 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4907 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4907 launched with AppFuture: <AppFuture at 0x7f33235e67b8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4908 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4908 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4908 launched with AppFuture: <AppFuture at 0x7f33235e69b0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4909 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4909 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4909 launched with AppFuture: <AppFuture at 0x7f33235e6ba8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4910 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4910 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4910 launched with AppFuture: <AppFuture at 0x7f33235e6da0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4911 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4911 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4911 launched with AppFuture: <AppFuture at 0x7f33235e6f98 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4912 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4912 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4912 launched with AppFuture: <AppFuture at 0x7f33235ee1d0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4913 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4913 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4913 launched with AppFuture: <AppFuture at 0x7f33235ee3c8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4914 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4914 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4914 launched with AppFuture: <AppFuture at 0x7f33235ee5c0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4915 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4915 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4915 launched with AppFuture: <AppFuture at 0x7f33235ee7b8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4916 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4916 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4916 launched with AppFuture: <AppFuture at 0x7f33235ee9b0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4917 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4917 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4917 launched with AppFuture: <AppFuture at 0x7f33235eeba8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4918 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4918 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4918 launched with AppFuture: <AppFuture at 0x7f33235eeda0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4919 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4919 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4919 launched with AppFuture: <AppFuture at 0x7f33235eef98 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4920 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4920 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4920 launched with AppFuture: <AppFuture at 0x7f33235761d0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4921 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4921 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4921 launched with AppFuture: <AppFuture at 0x7f33235763c8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4922 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4922 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4922 launched with AppFuture: <AppFuture at 0x7f33235765c0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4923 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4923 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4923 launched with AppFuture: <AppFuture at 0x7f33235767b8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4924 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4924 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4924 launched with AppFuture: <AppFuture at 0x7f33235769b0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4925 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4925 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4925 launched with AppFuture: <AppFuture at 0x7f3323576ba8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4926 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4926 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4926 launched with AppFuture: <AppFuture at 0x7f3323576da0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4927 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4927 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4927 launched with AppFuture: <AppFuture at 0x7f3323576f98 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4928 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4928 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4928 launched with AppFuture: <AppFuture at 0x7f332357b1d0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4929 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4929 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4929 launched with AppFuture: <AppFuture at 0x7f332357b3c8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4930 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4930 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4930 launched with AppFuture: <AppFuture at 0x7f332357b5c0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4931 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4931 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4931 launched with AppFuture: <AppFuture at 0x7f332357b7b8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4932 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4932 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4932 launched with AppFuture: <AppFuture at 0x7f332357b9b0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4933 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4933 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4933 launched with AppFuture: <AppFuture at 0x7f332357bba8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4934 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4934 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4934 launched with AppFuture: <AppFuture at 0x7f332357bda0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4935 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4935 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4935 launched with AppFuture: <AppFuture at 0x7f332357bf98 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4936 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4936 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4936 launched with AppFuture: <AppFuture at 0x7f33235831d0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4937 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4937 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4937 launched with AppFuture: <AppFuture at 0x7f33235833c8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4938 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4938 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4938 launched with AppFuture: <AppFuture at 0x7f33235835c0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4939 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4939 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4939 launched with AppFuture: <AppFuture at 0x7f33235837b8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4940 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4940 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4940 launched with AppFuture: <AppFuture at 0x7f33235839b0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4941 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4941 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4941 launched with AppFuture: <AppFuture at 0x7f3323583ba8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4942 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4942 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4942 launched with AppFuture: <AppFuture at 0x7f3323583da0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4943 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4943 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4943 launched with AppFuture: <AppFuture at 0x7f3323583f98 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4944 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4944 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4944 launched with AppFuture: <AppFuture at 0x7f332358b1d0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4945 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4945 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4945 launched with AppFuture: <AppFuture at 0x7f332358b3c8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4946 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4946 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4946 launched with AppFuture: <AppFuture at 0x7f332358b5c0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4947 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4947 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4947 launched with AppFuture: <AppFuture at 0x7f332358b7b8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4948 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4948 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4948 launched with AppFuture: <AppFuture at 0x7f332358b9b0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4949 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4949 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4949 launched with AppFuture: <AppFuture at 0x7f332358bba8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4950 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4950 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4950 launched with AppFuture: <AppFuture at 0x7f332358bda0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4951 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4951 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4951 launched with AppFuture: <AppFuture at 0x7f332358bf98 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4952 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4952 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4952 launched with AppFuture: <AppFuture at 0x7f33235931d0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4953 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4953 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4953 launched with AppFuture: <AppFuture at 0x7f33235933c8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4954 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4954 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4954 launched with AppFuture: <AppFuture at 0x7f33235935c0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4955 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4955 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4955 launched with AppFuture: <AppFuture at 0x7f33235937b8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4956 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4956 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4956 launched with AppFuture: <AppFuture at 0x7f3323593908 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4957 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4957 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4957 launched with AppFuture: <AppFuture at 0x7f3323593ba8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4958 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4958 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4958 launched with AppFuture: <AppFuture at 0x7f3323593da0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4959 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4959 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4959 launched with AppFuture: <AppFuture at 0x7f3323593f98 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4960 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4960 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4960 launched with AppFuture: <AppFuture at 0x7f332359a1d0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4961 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4961 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4961 launched with AppFuture: <AppFuture at 0x7f332359a3c8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4962 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4962 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4962 launched with AppFuture: <AppFuture at 0x7f332359a5c0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4963 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4963 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4963 launched with AppFuture: <AppFuture at 0x7f332359a7b8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4964 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4964 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4964 launched with AppFuture: <AppFuture at 0x7f332359a9b0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4965 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4965 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4965 launched with AppFuture: <AppFuture at 0x7f332359aba8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4966 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4966 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4966 launched with AppFuture: <AppFuture at 0x7f332359ada0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4967 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4967 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4967 launched with AppFuture: <AppFuture at 0x7f332359af98 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4968 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4968 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4968 launched with AppFuture: <AppFuture at 0x7f33235a11d0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4969 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4969 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4969 launched with AppFuture: <AppFuture at 0x7f33235a13c8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4970 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4970 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4970 launched with AppFuture: <AppFuture at 0x7f33235a15c0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4971 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4971 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4971 launched with AppFuture: <AppFuture at 0x7f33235a17b8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4972 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4972 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4972 launched with AppFuture: <AppFuture at 0x7f33235a19b0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4973 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4973 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4973 launched with AppFuture: <AppFuture at 0x7f33235a1ba8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4974 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4974 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4974 launched with AppFuture: <AppFuture at 0x7f33235a1da0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4975 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4975 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4975 launched with AppFuture: <AppFuture at 0x7f33235a1f98 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4976 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4976 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4976 launched with AppFuture: <AppFuture at 0x7f33235a81d0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4977 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4977 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4977 launched with AppFuture: <AppFuture at 0x7f33235a83c8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4978 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4978 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4978 launched with AppFuture: <AppFuture at 0x7f33235a85c0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4979 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4979 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4979 launched with AppFuture: <AppFuture at 0x7f33235a87b8 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4980 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4980 launched on executor threads
2018-07-25 20:31:26 parsl.dataflow.dflow:586 [DEBUG]  Task 4980 launched with AppFuture: <AppFuture at 0x7f33235a89b0 state=pending>
2018-07-25 20:31:26 parsl.dataflow.dflow:565 [INFO]  Task 4981 submitted for App pdf_action, waiting on tasks []
2018-07-25 20:31:26 parsl.dataflow.dflow:363 [INFO]  Task 4981 launched on executor threads
